"","x"
"144",0.000399234168291089
"145",0.000399238925365329
"146",0.000399226937535323
"147",0.000399229639087859
"148",0.000399230706835316
"149",0.000399218079733146
"150",0.000399186386901027
"151",0.000399173228989508
"152",0.000399165366092364
"153",0.000399160786680187
"154",0.000399122275529473
"155",0.000399086688271383
"156",0.000399067071418736
"157",0.000399029343390328
"158",0.000398990737708539
"159",0.000398960941657437
"160",0.000398940175570916
"161",0.000398897047269464
"162",0.000398838081515974
"163",0.000398804663681241
"164",0.000398741089061982
"165",0.000398684597634435
"166",0.000398650724589824
"167",0.000398594926516644
"168",0.000398564420394055
"169",0.000398531959667339
"170",0.000398494767465497
"171",0.000398454860684115
"172",0.000398434657714481
"173",0.000398397520378206
"174",0.000398375980294145
"175",0.00039834666059527
"176",0.000398294183921735
"177",0.000398276905280626
"178",0.000398218781635881
"179",0.000398175881824842
"180",0.000398119470796598
"181",0.000398049259855171
"182",0.000398007225131963
"183",0.000397989723281202
"184",0.000397950401110773
"185",0.00039789214957941
"186",0.000397858290754623
"187",0.000397803277488381
"188",0.000397728849827869
"189",0.000397678439264212
"190",0.000397656875812979
"191",0.000397640629391881
"192",0.000397606041542167
"193",0.00039755738055594
"194",0.000397532172876617
"195",0.000397503007592758
"196",0.000397480796108386
"197",0.000397463751484006
"198",0.000397425124578696
"199",0.000397391190368113
"200",0.000397332337986466
"201",0.000397282073814823
"202",0.000397250344855258
"203",0.000397210703035163
"204",0.000397170605183363
"205",0.00039713834334913
"206",0.000397100129444784
"207",0.00039706597048598
"208",0.000397062916709729
"209",0.000397051968883156
"210",0.000397044764195428
"211",0.00039702310829426
"212",0.000396994651333773
"213",0.000396957658447197
"214",0.000396941740437158
"215",0.000396928146730937
"216",0.000396915615283168
"217",0.000396889990270683
"218",0.000396885831930719
"219",0.000396880844184759
"220",0.000396873597248505
"221",0.000396869862811193
"222",0.000396862456002021
"223",0.000396858313446912
"224",0.000396827903603526
"225",0.000396812716369613
"226",0.000396810196949547
"227",0.000396780214404625
"228",0.000396776324827483
"229",0.000396785525138057
"230",0.000396782116108482
"231",0.000396745322968367
"232",0.000396723563374511
"233",0.000396736253361126
"234",0.000396735540174966
"235",0.000396743176543283
"236",0.000396760893574137
"237",0.000396770919782225
"238",0.000396764438927755
"239",0.000396792601765795
"240",0.000396809078486058
"241",0.000396805032767338
"242",0.000396809317043851
"243",0.000396823833689115
"244",0.000396831870348507
"245",0.000396846646022015
"246",0.0003968726308014
"247",0.000396906989069904
"248",0.000396918785731507
"249",0.000396923096342076
"250",0.000396942921497206
"251",0.000396939324522786
"252",0.000396961491008915
"253",0.000396977292439349
"254",0.000397011993447091
"255",0.000397035992605567
"256",0.000397062628724859
"257",0.000397098629169306
"258",0.000397140120673849
"259",0.00039716819204571
"260",0.000397192758281233
"261",0.00039722124113193
"262",0.000397237167419391
"263",0.000397263782135462
"264",0.000397292592278437
"265",0.000397328228947122
"266",0.000397368142840379
"267",0.000397393296467677
"268",0.000397439686212328
"269",0.000397479479276314
"270",0.000397517322694805
"271",0.000397543544642919
"272",0.000397561453418325
"273",0.000397595360989636
"274",0.000397629933744669
"275",0.000397665933137087
"276",0.000397691667683011
"277",0.000397708078477656
"278",0.000397736212309969
"279",0.000397763403262351
"280",0.000397793837036043
"281",0.000397868966788461
"282",0.00039794246756851
"283",0.000397975947956807
"284",0.000398018030247564
"285",0.00039806266598957
"286",0.000398088694273294
"287",0.000398111723006555
"288",0.000398159483882862
"289",0.000398213878052207
"290",0.000398255548408872
"291",0.00039830267434697
"292",0.000398323443924769
"293",0.000398341952250458
"294",0.000398371130046327
"295",0.000398401770254391
"296",0.000398446605556741
"297",0.000398478658554987
"298",0.00039851337258346
"299",0.000398544909038313
"300",0.000398592866729404
"301",0.00039862766379733
"302",0.000398660960718636
"303",0.000398692495194189
"304",0.00039872356205648
"305",0.000398747266418915
"306",0.000398779845684394
"307",0.000398825298978197
"308",0.000398876127180075
"309",0.000398925995933118
"310",0.000398988265964141
"311",0.000399025674827711
"312",0.000399058490175945
"313",0.000399105364859152
"314",0.000399147388962402
"315",0.00039920178783628
"316",0.000399261600969004
"317",0.000399307991031829
"318",0.000399347442856898
"319",0.000399379721140833
"320",0.000399411415826243
"321",0.000399446160515702
"322",0.000399472272963425
"323",0.000399489323847059
"324",0.000399517798758249
"325",0.000399562383426178
"326",0.000399598937219388
"327",0.000399644724339623
"328",0.000399694964809366
"329",0.000399719852548419
"330",0.00039974486094567
"331",0.000399771496538532
"332",0.000399794018268876
"333",0.000399826217586948
"334",0.000399862225315821
"335",0.000399903935355975
"336",0.00039991629998224
"337",0.000399956965998377
"338",0.000400004532886343
"339",0.000400020946999577
"340",0.000400023701955697
"341",0.000400044980781677
"342",0.000400072739302299
"343",0.000400092131202633
"344",0.00040013817943943
"345",0.000400163632152444
"346",0.000400195115478088
"347",0.000400218634825447
"348",0.000400230931917399
"349",0.000400239887047824
"350",0.000400264465584153
"351",0.000400307236434324
"352",0.000400330744147368
"353",0.000400344736866461
"354",0.000400340325193577
"355",0.000400368440336996
"356",0.000400382890684073
"357",0.000400440760010721
"358",0.000400479258245432
"359",0.000400503274751338
"360",0.000400549767081458
"361",0.000400595112483156
"362",0.00040060042611463
"363",0.000400569085981481
"364",0.000400567692355276
"365",0.000400604297589084
"366",0.000400625447188893
"367",0.000400654115514558
"368",0.000400669536565738
"369",0.000400662347478176
"370",0.000400680191193812
"371",0.000400719917243571
"372",0.000400752969691595
"373",0.000400773798328412
"374",0.000400784969096416
"375",0.000400807755466259
"376",0.000400835975648216
"377",0.00040086783584472
"378",0.000400903212075463
"379",0.000400931375817194
"380",0.000400942871737883
"381",0.000400973621951005
"382",0.000400987279442192
"383",0.000401029768219607
"384",0.000401068646340584
"385",0.000401070222982363
"386",0.00040103531876151
"387",0.000401040355062119
"388",0.000401062784294825
"389",0.000401088847859239
"390",0.000401115980086061
"391",0.000401127830113441
"392",0.000401145660475739
"393",0.000401153484491844
"394",0.000401170060470594
"395",0.000401195833810637
"396",0.00040121773767608
"397",0.000401243844184394
"398",0.00040128252875688
"399",0.000401302107794268
"400",0.000401293878719966
"401",0.000401295860799895
"402",0.000401309069583927
"403",0.000401347910770555
"404",0.000401371353087507
"405",0.000401380033435551
"406",0.000401385824532152
"407",0.000401422861544264
"408",0.000401452010980171
"409",0.000401467007442359
"410",0.000401475547226683
"411",0.000401474175220392
"412",0.00040148378774415
"413",0.000401481036476294
"414",0.000401492701496385
"415",0.000401523383533065
"416",0.000401548826865843
"417",0.000401563581076748
"418",0.000401572225849039
"419",0.000401591282800637
"420",0.000401613259547939
"421",0.000401648959937693
"422",0.000401665031905723
"423",0.00040167776486208
"424",0.000401679451349
"425",0.000401682356203288
"426",0.00040171009609341
"427",0.00040173254211406
"428",0.000401731035663444
"429",0.000401739874887926
"430",0.000401740315946754
"431",0.000401755379774881
"432",0.000401778444044625
"433",0.000401798001248454
"434",0.000401806973823703
"435",0.000401826549627352
"436",0.000401852354224056
"437",0.000401857549894884
"438",0.000401852696698221
"439",0.000401863501492708
"440",0.000401876881946519
"441",0.000401916141895818
"442",0.000401969197553658
"443",0.000401996139420503
"444",0.000402008812564014
"445",0.000402052238003823
"446",0.00040209332244426
"447",0.000402104173736694
"448",0.000402120863533717
"449",0.000402128691866706
"450",0.000402130224921056
"451",0.000402131611133786
"452",0.000402166209732346
"453",0.000402184024635008
"454",0.000402198457320356
"455",0.000402216322664702
"456",0.000402227420668577
"457",0.000402242247029071
"458",0.000402261062114853
"459",0.000402269485815739
"460",0.000402292588111627
"461",0.000402349086816218
"462",0.000402359994683482
"463",0.0004023595530697
"464",0.000402369941039727
"465",0.000402379378278932
"466",0.000402413325544311
"467",0.000402438461894608
"468",0.000402457734114679
"469",0.000402458234210664
"470",0.000402472115281652
"471",0.000402486331084332
"472",0.00040250232244828
"473",0.000402522531295402
"474",0.000402545266578701
"475",0.000402567790455007
"476",0.000402593172775317
"477",0.000402598150601974
"478",0.000402622917662092
"479",0.000402644537319183
"480",0.000402665603340725
"481",0.000402671898973067
"482",0.000402680621226362
"483",0.000402677241027119
"484",0.000402664400403749
"485",0.000402647735731485
"486",0.000402639597467935
"487",0.000402626509310911
"488",0.000402661349386803
"489",0.000402672938924743
"490",0.000402656451337733
"491",0.000402667060141337
"492",0.000402672318775243
"493",0.000402679308783761
"494",0.00040267982915541
"495",0.000402673187855947
"496",0.000402668319305306
"497",0.00040264084129915
"498",0.000402645082104355
"499",0.000402631639441228
"500",0.000402627934450911
"501",0.000402619762903616
"502",0.000402614188235815
"503",0.000402622052116627
"504",0.000402604527934058
"505",0.000402597592873231
"506",0.00040260950551021
"507",0.000402604954802201
"508",0.000402594194454577
"509",0.000402607546451372
"510",0.000402597810430962
"511",0.000402579878132867
"512",0.000402574671634592
"513",0.000402536826259382
"514",0.000402510867927707
"515",0.00040248075820402
"516",0.000402436393048262
"517",0.000402413296423913
"518",0.000402425691953046
"519",0.000402390671880539
"520",0.000402374350517692
"521",0.000402356123763615
"522",0.00040231470047687
"523",0.00040227702855533
"524",0.000402238851280559
"525",0.000402181884990957
"526",0.000402159055581707
"527",0.000402111032589553
"528",0.000402075228761113
"529",0.000402057451198163
"530",0.00040200875248835
"531",0.000401971654485306
"532",0.00040190634179154
"533",0.000401863551322587
"534",0.000401825683103067
"535",0.00040178241800053
"536",0.000401752407634425
"537",0.000401732326956125
"538",0.000401688746980339
"539",0.000401661660713571
"540",0.000401639677910325
"541",0.000401592011124838
"542",0.00040154292291999
"543",0.00040149132884169
"544",0.000401441315389183
"545",0.000401382614656715
"546",0.000401341887042768
"547",0.000401318216781568
"548",0.000401284845806516
"549",0.000401218306369072
"550",0.000401168787545584
"551",0.000401108421723253
"552",0.000401092511585338
"553",0.000401066229197009
"554",0.000400992920771907
"555",0.00040089761202128
"556",0.000400852804962269
"557",0.000400812688955951
"558",0.000400781984465627
"559",0.000400708539393245
"560",0.000400653949240055
"561",0.000400632097535861
"562",0.000400614027335169
"563",0.000400600872554125
"564",0.000400585670098228
"565",0.000400562670301784
"566",0.000400533549954037
"567",0.000400487383230069
"568",0.000400437794582847
"569",0.000400410461321263
"570",0.000400388228522774
"571",0.0004003596370466
"572",0.000400313522971201
"573",0.000400312550255283
"574",0.000400281451557404
"575",0.000400224589911417
"576",0.000400161749009163
"577",0.000400134783975903
"578",0.000400112209377381
"579",0.000400096078045964
"580",0.000400072083839982
"581",0.000400039375989074
"582",0.000399978691134621
"583",0.000399964790540344
"584",0.000399990476142737
"585",0.0003999960798783
"586",0.000399990098191709
"587",0.000399997917205661
"588",0.000399997372952584
"589",0.000399988564364091
"590",0.000399980326215637
"591",0.000399970334401521
"592",0.000399960675996916
"593",0.00039995412801817
"594",0.000399947444180495
"595",0.000399946196580282
"596",0.000399948372212574
"597",0.000399942984864218
"598",0.000399926722821703
"599",0.000399912836055653
"600",0.000399934554569563
"601",0.000399968877625781
"602",0.000399975408431714
"603",0.000399951893805135
"604",0.000399962416688035
"605",0.000399984104076926
"606",0.000400014707726291
"607",0.000400020833822721
"608",0.00040001836797801
"609",0.00040004033893671
"610",0.000400062016940295
"611",0.000400098087210892
"612",0.000400115700681275
"613",0.00040011589489356
"614",0.000400131658741936
"615",0.000400159822832755
"616",0.000400177369049569
"617",0.00040020972062129
"618",0.000400243669881174
"619",0.000400266346645356
"620",0.000400306909163782
"621",0.000400353511134555
"622",0.000400407311721354
"623",0.000400473920174775
"624",0.000400496403634404
"625",0.000400520939434677
"626",0.000400555540371695
"627",0.000400576476995258
"628",0.000400585386705688
"629",0.000400606492371678
"630",0.000400618992374012
"631",0.000400628414976486
"632",0.000400648188626759
"633",0.000400714285339838
"634",0.000400776384128689
"635",0.000400789770505795
"636",0.000400802685852106
"637",0.00040079951718833
"638",0.000400839193623303
"639",0.000400886008724544
"640",0.000400946599429396
"641",0.000401014979075266
"642",0.000401044599466523
"643",0.000401052786014521
"644",0.000401062997587012
"645",0.000401088716238735
"646",0.000401115693439182
"647",0.000401158335732352
"648",0.000401193387609451
"649",0.000401222322030248
"650",0.000401257539743989
"651",0.000401274818267367
"652",0.000401301779934163
"653",0.000401318868261894
"654",0.000401348374848742
"655",0.000401385911291091
"656",0.000401432656399907
"657",0.000401462786381058
"658",0.000401487331863171
"659",0.000401513228659179
"660",0.000401537135756964
"661",0.000401558469819079
"662",0.000401592226916606
"663",0.000401629477516113
"664",0.000401671279867849
"665",0.000401720751383877
"666",0.000401763351291594
"667",0.000401789553168505
"668",0.000401825951167326
"669",0.000401845895712271
"670",0.000401868208925492
"671",0.000401899590098523
"672",0.000401935377528812
"673",0.00040195844589195
"674",0.000401977760611989
"675",0.000402008093358878
"676",0.000402033784690787
"677",0.000402054870828151
"678",0.000402068811370259
"679",0.000402090091069875
"680",0.000402122962968356
"681",0.000402161166422058
"682",0.000402210817875568
"683",0.000402265613205003
"684",0.000402298310078553
"685",0.000402347884914416
"686",0.000402369339386934
"687",0.000402407207570659
"688",0.000402443499142904
"689",0.00040248534432374
"690",0.000402525966901719
"691",0.00040256979504758
"692",0.000402602122935843
"693",0.000402630253607442
"694",0.000402645444728667
"695",0.000402667536550094
"696",0.000402687681763736
"697",0.000402698946168306
"698",0.000402726567279223
"699",0.000402762038832578
"700",0.00040280447140433
"701",0.000402822546555901
"702",0.000402850512407362
"703",0.000402858365385548
"704",0.000402881328729352
"705",0.000402911521542231
"706",0.000402939924239314
"707",0.000402984130454203
"708",0.000403013574710621
"709",0.000403038035399495
"710",0.000403073475702289
"711",0.000403115929199458
"712",0.00040314588268923
"713",0.000403179333792318
"714",0.000403210006918957
"715",0.000403216639807791
"716",0.000403225955515385
"717",0.000403231350591497
"718",0.000403252760860879
"719",0.000403268495389397
"720",0.000403288883405565
"721",0.000403319664697436
"722",0.00040332940987825
"723",0.000403357096803948
"724",0.000403384132303683
"725",0.000403403393076238
"726",0.000403428952102489
"727",0.000403456077876828
"728",0.000403467921181637
"729",0.000403481261407475
"730",0.000403495864786538
"731",0.000403506819196188
"732",0.00040351312312719
"733",0.000403513529867795
"734",0.000403533977751883
"735",0.000403567312970187
"736",0.00040359747349787
"737",0.000403605415178628
"738",0.000403620020420047
"739",0.000403643350172275
"740",0.000403660850629191
"741",0.000403672444918375
"742",0.000403705068933399
"743",0.000403749036874084
"744",0.000403783575559093
"745",0.000403804282711676
"746",0.000403792004932828
"747",0.0004038022111735
"748",0.000403801680836996
"749",0.000403799936765497
"750",0.000403825825425622
"751",0.000403841754841078
"752",0.000403824284115593
"753",0.000403816054341787
"754",0.000403823373469741
"755",0.000403853703169184
"756",0.000403862005401066
"757",0.000403879831654174
"758",0.000403884937862789
"759",0.000403909287846382
"760",0.000403920151522607
"761",0.000403918274860047
"762",0.0004039278747399
"763",0.000403941685429029
"764",0.000403948621855231
"765",0.00040395533912121
"766",0.000403971538921046
"767",0.00040399162993869
"768",0.000404005870203512
"769",0.000404020085173526
"770",0.000404045143259243
"771",0.000404044793300461
"772",0.000404064410030953
"773",0.000404067709474856
"774",0.00040408604108163
"775",0.00040410264921278
"776",0.000404129793080006
"777",0.0004041428696219
"778",0.00040415512029421
"779",0.000404166320781653
"780",0.000404178269964239
"781",0.000404191198519606
"782",0.000404208120332539
"783",0.000404222181173041
"784",0.000404250293192494
"785",0.000404262441434389
"786",0.000404268888864864
"787",0.000404275277176774
"788",0.000404295044238968
"789",0.000404315616800494
"790",0.000404327619021856
"791",0.000404373639523919
"792",0.000404390543088916
"793",0.000404395583889349
"794",0.000404406570099489
"795",0.00040439701482307
"796",0.000404415826695965
"797",0.000404444263099303
"798",0.00040445887147249
"799",0.000404461856806968
"800",0.000404453381653168
"801",0.000404439772435072
"802",0.000404437975927688
"803",0.000404446906285564
"804",0.000404453636241268
"805",0.000404462929409468
"806",0.000404475740845588
"807",0.000404493421566429
"808",0.000404509230527277
"809",0.000404518583302103
"810",0.000404539152972878
"811",0.000404565495154811
"812",0.000404587987459462
"813",0.000404585908091047
"814",0.000404591050214295
"815",0.00040458760885279
"816",0.000404607516388497
"817",0.000404615666616177
"818",0.000404635115556979
"819",0.00040465709788675
"820",0.000404666879774492
"821",0.000404662282389555
"822",0.000404672939866304
"823",0.000404683933823976
"824",0.000404698991722654
"825",0.000404721243325122
"826",0.000404734522363837
"827",0.000404733479627186
"828",0.000404733518059523
"829",0.000404743545025651
"830",0.000404757015915453
"831",0.000404762647117374
"832",0.000404772737857621
"833",0.000404783613817349
"834",0.00040478417007412
"835",0.000404795805005697
"836",0.000404822576275222
"837",0.000404838243610361
"838",0.000404849558651034
"839",0.000404871398323036
"840",0.000404890933981242
"841",0.000404923429790293
"842",0.000404923174446568
"843",0.000404934132665422
"844",0.000404938016966277
"845",0.000404953443035111
"846",0.000404959673850444
"847",0.000404984053138523
"848",0.000404966674471896
"849",0.000404964238520187
"850",0.000404977768865451
"851",0.000404958522689554
"852",0.000404958099904842
"853",0.000404952486604273
"854",0.000404947068214606
"855",0.000404945757970382
"856",0.000404942291282533
"857",0.000404965618655383
"858",0.000404977447968275
"859",0.000404988432149955
"860",0.000404983196526778
"861",0.000404970818736072
"862",0.00040497218371686
"863",0.000404969616243412
"864",0.000404959212528872
"865",0.000404963719144024
"866",0.000404948263713939
"867",0.000404931828012306
"868",0.00040491992177424
"869",0.000404912348175041
"870",0.000404886076093055
"871",0.000404865436147275
"872",0.00040485367201034
"873",0.000404855964420904
"874",0.000404836774320375
"875",0.000404834288466379
"876",0.000404825788100443
"877",0.000404823048984896
"878",0.000404798679774051
"879",0.000404782424514123
"880",0.000404734211833068
"881",0.000404707494393416
"882",0.000404700710035341
"883",0.000404645081991027
"884",0.000404598819432349
"885",0.000404559048918209
"886",0.000404521785397013
"887",0.000404506193320311
"888",0.000404477980216074
"889",0.000404473426179079
"890",0.000404459990558642
"891",0.000404425898744122
"892",0.000404381649406769
"893",0.000404344388613215
"894",0.000404296046800683
"895",0.00040422945409317
"896",0.000404165632538733
"897",0.000404153438058436
"898",0.000404149025216917
"899",0.000404120297885946
"900",0.000404057531495812
"901",0.000404058078468926
"902",0.000404014541375296
"903",0.000403990234764239
"904",0.000403968020162381
"905",0.000403919250020742
"906",0.000403867357517722
"907",0.000403796289568653
"908",0.000403764816288391
"909",0.000403764044253503
"910",0.000403733261408802
"911",0.000403692861306212
"912",0.000403645428632942
"913",0.000403574297994934
"914",0.000403545187068911
"915",0.000403493546544664
"916",0.000403443185526635
"917",0.000403391724343264
"918",0.000403383764015395
"919",0.000403346172967427
"920",0.000403287127316389
"921",0.000403236249228804
"922",0.000403198900484525
"923",0.00040314350170242
"924",0.000403100297135218
"925",0.000403066860434366
"926",0.00040300744947928
"927",0.000402945743734098
"928",0.00040291623468628
"929",0.000402891335579452
"930",0.000402849571455903
"931",0.00040280110246269
"932",0.000402757313718748
"933",0.000402717815941611
"934",0.000402678145025593
"935",0.000402643397218482
"936",0.000402612608431849
"937",0.000402551426654522
"938",0.000402514875547804
"939",0.000402487118482682
"940",0.000402436696204783
"941",0.00040239429165308
"942",0.000402351296513478
"943",0.000402332652142662
"944",0.000402323690928367
"945",0.000402303864999821
"946",0.00040228186468784
"947",0.000402264605428957
"948",0.000402232175939166
"949",0.000402190169889659
"950",0.000402177668944136
"951",0.000402184272116587
"952",0.000402171512200614
"953",0.000402150633910099
"954",0.000402125499400682
"955",0.000402113207640115
"956",0.000402104574607475
"957",0.000402102908418185
"958",0.000402095042190095
"959",0.000402085690013064
"960",0.000402077733157387
"961",0.000402069904590731
"962",0.000402056629179732
"963",0.000402046586316463
"964",0.000402034538838042
"965",0.000402026869250687
"966",0.000402020100754886
"967",0.000402014394043914
"968",0.000402013389902662
"969",0.000402020734117976
"970",0.000402020784504583
"971",0.000402025140708331
"972",0.000402030354600719
"973",0.000402039073627686
"974",0.000402049454898775
"975",0.00040205618938395
"976",0.000402062768094115
"977",0.000402071631968173
"978",0.000402089681194815
"979",0.000402104217227707
"980",0.000402132362725414
"981",0.000402158865953708
"982",0.000402184233123279
"983",0.000402186731670977
"984",0.000402200694649772
"985",0.000402226832816582
"986",0.000402247460761436
"987",0.000402262338377556
"988",0.00040227812664385
"989",0.000402299064649135
"990",0.000402316545296478
"991",0.000402341308322327
"992",0.000402360299077498
"993",0.000402373673985845
"994",0.000402410458909946
"995",0.000402463013035028
"996",0.000402499910149644
"997",0.000402534121611404
"998",0.000402553862745388
"999",0.000402587127118583
"1000",0.000402636236364348
"1001",0.00040267163911776
"1002",0.000402731400744588
"1003",0.000402790323135632
"1004",0.000402836521658164
"1005",0.000402870487929799
"1006",0.000402899299033516
"1007",0.000402928958124064
"1008",0.000402964513016605
"1009",0.000402999599971974
"1010",0.000403026391067205
"1011",0.000403059962503561
"1012",0.000403102896237401
"1013",0.000403141606107317
"1014",0.000403187818682999
"1015",0.000403224057320637
"1016",0.000403265939146489
"1017",0.000403299778572219
"1018",0.000403341629679093
"1019",0.000403380001603265
"1020",0.000403407995958957
"1021",0.000403436622061978
"1022",0.000403470775894308
"1023",0.0004035045595508
"1024",0.000403528009417866
"1025",0.000403567989202423
"1026",0.000403600278621543
"1027",0.000403653215582484
"1028",0.000403699553918607
"1029",0.000403741576834862
"1030",0.000403776487127898
"1031",0.000403802938193008
"1032",0.000403835503058752
"1033",0.000403883622220877
"1034",0.000403917406420661
"1035",0.000403953162403334
"1036",0.00040398569139206
"1037",0.000404020496024709
"1038",0.000404056787585709
"1039",0.000404087782223
"1040",0.000404126851269443
"1041",0.000404158998651243
"1042",0.000404179923567665
"1043",0.000404221692952074
"1044",0.000404267950581862
"1045",0.000404297458101807
"1046",0.000404323783981297
"1047",0.0004043625399135
"1048",0.000404419773977446
"1049",0.000404468437942887
"1050",0.000404493830626525
"1051",0.000404523569037174
"1052",0.00040454330869635
"1053",0.000404563366575557
"1054",0.00040459297073717
"1055",0.000404618486892901
"1056",0.000404661272723783
"1057",0.000404678720479525
"1058",0.000404696774507865
"1059",0.000404701277191766
"1060",0.000404723962521257
"1061",0.000404749639749855
"1062",0.000404785866438639
"1063",0.000404818904740862
"1064",0.000404850698973603
"1065",0.000404871546951848
"1066",0.000404905690849399
"1067",0.000404937058254489
"1068",0.000404966571405639
"1069",0.000404978904184388
"1070",0.000404998129199432
"1071",0.000405020972798502
"1072",0.000405023548580912
"1073",0.000405051016895658
"1074",0.000405079773588352
"1075",0.000405107111278073
"1076",0.000405119915383265
"1077",0.000405136293441839
"1078",0.000405175927973733
"1079",0.000405205389937528
"1080",0.000405215544558846
"1081",0.000405227097830085
"1082",0.000405257596892246
"1083",0.000405274108024777
"1084",0.00040528400533617
"1085",0.000405305663124447
"1086",0.000405346187666397
"1087",0.0004053506938764
"1088",0.000405366732819389
"1089",0.000405387126071306
"1090",0.000405400529868803
"1091",0.000405416400918433
"1092",0.000405432239525388
"1093",0.000405468851187802
"1094",0.000405527164394774
"1095",0.000405543157385016
"1096",0.000405564223978961
"1097",0.000405579542428088
"1098",0.000405591545384599
"1099",0.000405597371615132
"1100",0.000405614408271483
"1101",0.000405626215335356
"1102",0.000405648945962778
"1103",0.000405669080706448
"1104",0.000405674910287077
"1105",0.000405676083846068
"1106",0.000405666346702541
"1107",0.000405664243925844
"1108",0.000405678290859823
"1109",0.000405694132872505
"1110",0.000405714548143711
"1111",0.000405748584655014
"1112",0.000405784780722036
"1113",0.000405802070082027
"1114",0.00040581465747443
"1115",0.000405828650454618
"1116",0.000405852972588975
"1117",0.000405852016089848
"1118",0.000405866684823935
"1119",0.000405862402265322
"1120",0.00040586648947625
"1121",0.000405885667176163
"1122",0.000405893707762156
"1123",0.000405904548166914
"1124",0.00040592498504254
"1125",0.00040594628294931
"1126",0.000405959830524062
"1127",0.000405986890602316
"1128",0.000405998044523795
"1129",0.000405989447687087
"1130",0.000405997177593187
"1131",0.000406002887967535
"1132",0.000406008934447909
"1133",0.000406009793722101
"1134",0.000406015359755026
"1135",0.000406029491455751
"1136",0.000406046132500096
"1137",0.000406033701018563
"1138",0.000406032392608616
"1139",0.000406056734120383
"1140",0.000406080624496002
"1141",0.000406093469168746
"1142",0.000406106364131079
"1143",0.000406139639996243
"1144",0.000406164368995737
"1145",0.000406179535724979
"1146",0.000406184478736312
"1147",0.000406199558692006
"1148",0.000406262434743355
"1149",0.000406316951495446
"1150",0.000406351130545018
"1151",0.000406367753590553
"1152",0.00040637733737903
"1153",0.000406389443155872
